repo,pr_number,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
Aider-AI/aider,4092,1,1,1,0.0,23,0,1222,0,15,0.91,447,45,2,0
Aider-AI/aider,4096,1,1,1,0.0,10,10,1749,0,7,0.82,97,45,2,0
Aider-AI/aider,4008,1,1,1,0.0,1,1,1665,1,20,1.87,466,45,2,0
Aider-AI/aider,3993,1,1,1,0.0,14,14,906,0,16,2.73,212,45,2,0
Aider-AI/aider,3823,6,7,10,1.5807,56,8,1114,0,9,145.24,185,45,2,0
Aider-AI/aider,3983,1,1,1,0.0,27,1,188,0,1,0.26,3,45,2,0
Aider-AI/aider,3982,1,1,2,1.0,2,2,1905,0,9,0.29,133,45,2,0
Aider-AI/aider,3564,1,1,1,0.0,49,0,1144,0,14,0.09,419,45,2,0
Aider-AI/aider,3679,2,4,5,1.9,332,2,490,0,4,40.72,92,45,2,0
Aider-AI/aider,3381,1,1,2,0.7642,14,4,819,0,4,127.57,98,45,2,0
Aider-AI/aider,3806,2,2,3,0.7176,136,4,2502,0,27,31.72,664,45,2,0
Aider-AI/aider,3869,4,4,5,2.0597,24,8,1327,1,12,42.51,354,45,2,0
Aider-AI/aider,3931,1,1,1,0.0,2,2,118,0,2,45.58,8,45,2,0
Aider-AI/aider,3930,1,1,1,0.0,5,1,158,0,2,126.12,52,45,2,0
Aider-AI/aider,3898,1,1,1,0.0,1,1,1174,1,15,27.68,363,45,2,0
Aider-AI/aider,3828,2,2,2,0.379,67,1,1221,1,6,72.84,108,45,2,0
Aider-AI/aider,3831,1,1,1,0.0,1,1,22,0,4,127.04,11,45,2,0
Aider-AI/aider,3776,1,1,1,0.0,0,1,63,0,4,5.62,15,45,2,0
Aider-AI/aider,3736,1,1,2,0.9183,22,5,1465,0,6,0.98,76,45,2,0
Aider-AI/aider,3735,1,1,1,0.0,40,4,492,0,6,0.2,31,45,2,0
Aider-AI/aider,3692,1,1,1,0.0,0,5,433,0,1,0.9,33,45,3,0
Aider-AI/aider,3698,1,1,1,0.0,1,0,145,0,3,17.77,15,45,3,0
anthropics/anthropic-cookbook,449,2,2,8,0.3638,923,2,1136,0,8,52.83,34,30,9,0
anthropics/anthropic-cookbook,434,1,1,1,0.0,1,2,224,0,3,20.23,12,0,0,0
anthropics/anthropic-cookbook,416,1,1,1,0.0,2,2,1851,1,3,97.01,7,1,1,0
anthropics/anthropic-cookbook,398,1,1,2,0.9852,7,0,699,0,3,6.4,16,1,1,0
anthropics/anthropic-cookbook,395,1,1,1,0.0,12,12,1478,1,1,0.98,1,1,1,0
anthropics/anthropic-cookbook,393,1,1,1,0.0,1,1,617,0,3,0.23,10,29,15,0
anthropics/anthropic-cookbook,392,1,1,1,0.0,11,0,606,0,3,6.98,9,28,14,0
anthropics/anthropic-cookbook,391,2,4,8,1.8512,6005,1,220,0,4,67.59,8,27,13,0
anthropics/anthropic-cookbook,387,1,1,1,0.0,375,355,620,0,7,2.91,11,26,12,0
anthropics/anthropic-cookbook,375,16,26,57,4.8647,223,170,47649,0,35,83.62,299,24,11,0
anthropics/anthropic-cookbook,369,1,1,1,0.0,7,1,1242,0,1,73.54,9,23,14,0
anthropics/anthropic-cookbook,359,1,1,1,0.0,1,1,57,1,1,105.13,1,0,0,0
anthropics/anthropic-cookbook,348,1,1,1,0.0,349,361,1431,0,1,2.83,3,0,0,0
anthropics/anthropic-cookbook,344,1,1,1,0.0,45,46,597,0,2,20.08,5,22,22,0
anthropics/anthropic-cookbook,343,2,2,4,0.0996,1489,1,681,0,3,59.48,14,0,0,0
anthropics/anthropic-cookbook,335,4,5,12,3.0621,1814,9,2635,0,3,14.26,23,21,21,0
anthropics/anthropic-cookbook,332,1,1,1,0.0,25,0,572,0,1,13.63,4,3,1,0
anthropics/anthropic-cookbook,331,1,1,2,1.0,2,2,292,1,8,60.9,21,0,0,0
anthropics/anthropic-cookbook,330,1,1,8,2.8554,12,12,783,0,5,32.87,45,0,0,0
anthropics/anthropic-cookbook,327,1,1,1,0.0,3,3,572,0,1,4.18,3,20,20,0
anthropics/anthropic-cookbook,326,1,1,2,0.9852,15,6,304,0,3,38.41,7,1,1,0
anthropics/anthropic-cookbook,325,2,2,7,1.7424,158,32,3280,0,4,19.24,31,19,19,0
anthropics/anthropic-cookbook,323,3,3,4,1.4292,23,10,1642,1,3,15.88,10,17,17,0
anthropics/anthropic-cookbook,319,2,2,3,1.5486,8,9,82,1,3,42.03,13,1,1,0
anthropics/anthropic-cookbook,312,1,9,23,2.6646,6318,714,3345,0,2,37.84,26,1,1,0
anthropics/anthropic-cookbook,308,3,3,4,1.4183,134,1,620,0,1,15.88,3,14,14,0
anthropics/anthropic-cookbook,307,2,5,12,3.2525,974,82,177,0,3,15.67,14,16,16,0
anthropics/anthropic-cookbook,306,1,1,1,0.0,441,0,0,0,0,0.0,0,2,2,0
anthropics/anthropic-cookbook,305,15,39,95,5.1184,1270,1821,61977,0,34,29.22,337,16,16,0
anthropics/anthropic-cookbook,304,1,1,1,0.0,0,0,0,0,0,0.0,0,0,0,0
anthropics/anthropic-cookbook,302,3,4,13,2.8279,6493,3,2519,0,2,37.63,11,3,3,0
anthropics/anthropic-cookbook,301,1,1,1,0.0,245,54,915,0,1,3.19,2,2,2,0
anthropics/anthropic-cookbook,299,1,2,5,0.5757,669,439,1972,0,6,25.69,30,3,3,0
anthropics/anthropic-cookbook,289,1,1,1,0.0,207,92,505,0,7,18.72,9,21,21,0
anthropics/anthropic-cookbook,277,1,1,1,0.0,97,0,0,0,0,0.0,0,12,12,0
anthropics/anthropic-cookbook,272,3,3,4,1.1388,355,169,477,0,4,22.38,12,12,12,0
anthropics/anthropic-cookbook,271,1,1,1,0.0,387,92,321,0,1,19.0,1,10,10,0
anthropics/anthropic-cookbook,265,1,1,1,0.0,1,1,80,0,3,13.36,12,10,10,0
anthropics/anthropic-cookbook,264,1,1,1,0.0,2,7,149,1,2,5.18,4,2,2,0
anthropics/anthropic-cookbook,263,1,1,2,0.7964,166,25,468,0,1,2.11,6,9,9,0
anthropics/anthropic-cookbook,261,1,1,5,1.3399,1149,0,0,0,0,0.0,0,9,9,0
anthropics/anthropic-cookbook,259,1,1,1,0.0,94,9,64,0,1,48.82,3,8,8,0
anthropics/anthropic-cookbook,258,1,1,1,0.0,366,64,284,1,2,2.0,2,9,9,0
anthropics/anthropic-cookbook,257,3,3,3,0.1209,74,68,2642,1,5,1.65,9,6,6,0
anthropics/anthropic-cookbook,253,15,38,100,4.8798,10320,10629,60967,0,34,31.79,318,5,5,0
anthropics/anthropic-cookbook,250,1,1,1,0.0,316,0,0,0,0,0.0,0,1,1,0
anthropics/anthropic-cookbook,242,4,5,9,1.8092,907,29,143,0,3,46.05,28,4,4,0
anthropics/anthropic-cookbook,241,1,1,1,0.0,920,301,1146,0,2,1.92,3,3,3,0
anthropics/anthropic-cookbook,239,1,1,1,0.0,264,146,999,0,2,4.68,2,4,4,0
anthropics/anthropic-cookbook,238,1,4,4,1.8543,7,6,645,1,1,8.83,5,0,0,0
anthropics/anthropic-cookbook,237,2,4,7,1.8661,1033,0,156,0,2,53.79,5,14,14,0
anthropics/anthropic-cookbook,235,1,1,1,0.0,42,0,0,0,0,0.0,0,2,2,0
anthropics/anthropic-cookbook,234,2,2,7,0.0,1179,0,0,0,0,0.0,0,1,1,0
anthropics/anthropic-cookbook,232,13,40,100,5.3558,194,231,51461,0,28,113.95,170,1,1,0
anthropics/anthropic-cookbook,230,1,1,1,0.0,0,5,536,0,4,34.83,5,0,0,0
anthropics/anthropic-cookbook,218,1,1,1,0.0,4,4,68,0,5,32.32,8,0,0,0
anthropics/anthropic-cookbook,217,1,1,1,0.0,37,12,328,1,7,5.31,17,0,0,0
anthropics/anthropic-cookbook,215,2,25,100,4.1411,7042,59,18,0,7,28.91,11,2,2,0
anthropics/anthropic-cookbook,213,2,2,3,1.5613,5,3,284,0,2,149.28,15,2,2,0
anthropics/anthropic-cookbook,210,1,1,1,0.0,2,15,1477,0,4,8.82,16,2,2,0
anthropics/anthropic-cookbook,207,1,2,3,0.2857,471,211,1756,1,4,1.86,18,2,2,0
anthropics/anthropic-cookbook,206,2,5,14,2.5288,2889,861,1247,0,4,17.23,12,2,2,0
anthropics/anthropic-cookbook,204,1,1,1,0.0,2,2,50,1,1,34.21,5,0,0,0
anthropics/anthropic-cookbook,181,1,1,1,0.0,2,2,154,0,1,128.3,1,0,0,0
anthropics/anthropic-cookbook,170,1,1,1,0.0,1,2,68,0,6,1.89,9,0,0,0
apache/kafka,21854,2,3,4,1.0434,377,303,1128,0,27,25.18,63,142,16,0
apache/kafka,21849,1,3,4,1.8319,38,4,9655,0,56,52.34,165,68,18,0
apache/kafka,21845,1,1,3,1.2902,165,130,534,0,6,45.34,9,0,0,0
apache/kafka,21839,1,1,1,0.0,2,2,76,1,1,58.19,1,140,14,0
apache/kafka,21833,1,1,1,0.0,1,1,45,0,14,2.8,16,3,0,0
apache/kafka,21832,1,1,2,0.9852,4,3,3832,0,36,0.82,125,156,16,0
apache/kafka,21825,1,2,4,1.8911,7,2,1487,0,10,0.84,20,24,15,0
apache/kafka,21821,5,7,8,2.9477,9,9,1106,0,30,136.92,90,138,12,0
apache/kafka,21817,1,2,2,0.6962,156,4,1638,0,11,55.59,28,49,19,0
apache/kafka,21816,1,2,2,0.6806,161,11,134,0,4,2.42,5,10,1,0
apache/kafka,21815,1,1,1,0.0,1,1,688,1,4,5.23,7,75,9,0
apache/kafka,21814,1,4,8,2.5465,298,15,5246,0,19,7.74,81,17,9,0
apache/kafka,21811,1,1,1,0.0,1,1,590,1,12,0.25,15,66,18,0
apache/kafka,21810,1,1,1,0.0,0,27,278,0,7,392.02,7,28,15,0
apache/kafka,21809,1,1,1,0.0,7,6,4287,0,55,0.28,165,20,7,0
apache/kafka,21808,1,1,1,0.0,30,30,2067,0,3,2.1,7,49,20,0
apache/kafka,21797,1,2,3,1.5538,15,6,2359,0,24,0.7,71,75,9,0
apache/kafka,21796,3,4,4,1.8892,8,7,896,0,66,6.44,185,155,15,0
apache/kafka,21795,1,5,23,3.9893,293,176,8748,1,22,10.44,122,17,9,0
apache/kafka,21794,1,2,30,3.1389,730,257,9631,0,23,76.84,151,55,15,0
apache/kafka,21792,1,7,18,3.1111,117,371,7674,0,24,5.2,120,48,19,0
apache/kafka,21791,1,1,2,0.999,135,0,708,0,7,3.34,16,53,13,0
apache/kafka,21789,1,1,1,0.0,1,1,45,0,13,19.44,15,154,14,0
apache/kafka,21788,1,1,4,1.9782,0,557,553,0,1,0.78,4,46,17,0
apache/kafka,21785,2,2,2,0.5436,16,0,116,0,3,62.17,3,64,1,0
apache/kafka,21784,1,1,1,0.0,3,8,105,0,2,19.24,2,3,2,0
apache/kafka,21783,1,6,8,2.8392,29,59,3375,0,25,258.97,71,0,0,0
apache/kafka,21782,2,3,3,1.1446,62,14,1383,0,16,116.85,33,30,1,0
apache/kafka,21781,1,2,5,1.5788,133,4,9051,0,14,21.74,62,77,11,0
apache/kafka,21780,1,4,22,3.4447,919,94,6878,0,22,121.45,80,22,13,0
apache/kafka,21778,1,5,21,3.132,116,408,16300,0,32,153.25,215,15,7,0
apache/kafka,21777,1,1,1,0.0,1,1,117,1,4,2.01,4,52,12,0
apache/kafka,21776,1,1,1,nan,4,0,0,0,0,0.0,0,0,0,0
apache/kafka,21775,1,1,1,nan,4,0,0,0,0,0.0,0,0,0,0
apache/kafka,21769,3,3,3,0.4971,109,6,154,0,15,29.79,17,2,1,0
apache/kafka,21768,1,3,6,1.6761,152,145,3029,0,14,80.06,56,184,17,0
apache/kafka,21767,1,3,3,1.4247,0,71,1450,0,17,11.55,40,179,13,0
apache/kafka,21764,1,1,1,0.0,1,1,1153,1,16,35.52,32,3,3,0
apache/kafka,21763,3,3,4,1.1751,777,677,6644,0,56,6.44,147,212,11,0
apache/kafka,21762,1,2,7,2.6168,216,126,870,0,8,19.9,24,183,17,0
apache/kafka,21761,2,2,3,1.2183,991,789,6427,0,25,2.12,68,84,9,0
apache/kafka,21759,1,3,5,1.7176,166,11,2510,0,19,0.78,47,179,14,0
apache/kafka,21758,3,4,4,1.3933,82,6,3670,0,21,6.62,109,7,2,0
apache/kafka,21757,1,3,4,1.6503,98,13,3012,0,24,36.83,110,152,12,0
apache/kafka,21756,1,3,3,0.9391,76,19,771,0,6,459.05,8,11,6,0
apache/kafka,21755,2,4,10,3.1864,54,23,1277,0,7,197.39,41,11,6,0
apache/kafka,21753,2,9,13,2.6582,62,63,4377,0,8,451.0,40,1,1,0
apache/kafka,21752,1,1,1,0.0,26,0,0,0,0,0.0,0,182,16,0
apache/kafka,21750,1,2,15,3.656,125,44,9495,0,19,69.23,113,3,2,0
apache/kafka,21749,1,1,2,0.7728,120,87,795,0,6,275.44,10,51,11,0
apache/kafka,21748,1,3,3,0.5535,516,18,1931,0,6,12.32,15,50,10,0
apache/kafka,21746,1,1,1,0.0,13,5,680,1,3,151.18,6,72,6,0
apache/kafka,21745,1,1,1,0.0,430,0,1560,0,19,0.73,34,44,15,0
apache/kafka,21744,1,8,16,2.843,764,47,6599,0,23,40.78,101,44,15,0
apache/kafka,21743,1,4,19,3.8289,1135,601,2475,0,20,305.49,57,43,14,0
apache/kafka,21742,1,1,1,0.0,10,1,498,0,1,462.96,1,47,1,0
apache/kafka,21741,1,1,1,0.0,10,2,50,0,8,120.63,18,136,11,0
apache/kafka,21739,1,3,3,1.0596,124,124,2439,0,14,171.23,25,13,5,0
apache/kafka,21738,1,3,9,1.4412,193,278,11685,0,34,35.19,163,15,7,0
apache/kafka,21737,5,7,14,2.5492,778,94,60118,0,93,7.28,804,186,19,0
apache/kafka,21736,1,2,5,1.7379,325,157,2513,1,13,3.31,37,21,12,0
apache/kafka,21734,1,2,2,0.9615,426,0,950,1,2,2.84,5,49,9,0
apache/kafka,21733,1,1,1,0.0,22,15,4672,0,16,2.41,40,149,9,0
apache/kafka,21732,2,3,3,1.371,5,5,15537,0,60,2.09,215,149,9,0
apache/kafka,21731,1,2,2,nan,19,7,0,0,0,0.0,0,0,0,0
apache/kafka,21730,2,4,7,1.7903,434,10,15271,0,82,8.09,590,61,13,0
apache/kafka,21729,1,1,1,0.0,2,2,2549,1,21,22.2,35,0,0,0
apache/kafka,21726,1,9,20,3.6746,170,217,36619,0,70,259.72,327,68,21,0
apache/kafka,21725,3,5,11,2.5465,124,9,16943,0,72,77.53,313,181,15,0
apache/kafka,21724,1,2,2,0.9922,108,17,4044,0,39,7.05,99,181,15,0
apache/kafka,21722,4,6,10,2.3146,311,66,38920,0,45,135.3,348,65,17,0
apache/kafka,21721,4,6,8,1.8775,519,48,42580,0,53,3.47,403,63,15,0
apache/kafka,21720,4,8,16,3.0268,933,100,47082,0,62,89.03,515,63,15,0
apache/kafka,21719,1,2,2,0.981,0,105,105,0,2,678.04,3,44,0,0
apache/kafka,21717,1,2,2,0.5226,32,2,5625,0,12,146.92,25,212,11,0
apache/kafka,21713,1,1,1,0.0,18,12,1785,1,6,30.77,6,71,5,0
apache/kafka,21711,1,6,18,2.7672,269,265,17250,0,35,122.57,294,151,11,0
apache/kafka,21710,1,3,6,1.8937,940,5,1898,0,3,2.57,11,19,10,0
apache/kafka,21709,1,4,5,2.2359,7,7,3458,0,7,51.08,14,0,0,0
apache/kafka,21708,5,12,14,2.014,67,155,21517,0,94,48.0,698,53,3,0
apache/kafka,21707,1,1,1,0.0,4,4,26655,1,31,0.12,130,59,11,0
apache/kafka,21706,2,4,17,2.9239,486,173,4009,0,9,9.68,51,0,0,0
apache/kafka,21705,1,2,2,0.8593,449,0,575,1,3,8.31,5,19,10,0
apache/kafka,21704,1,1,1,0.0,2,2,29,0,1,65.74,2,152,12,0
apache/kafka,21703,1,1,1,0.0,1,0,275,0,11,1.31,15,148,8,0
apache/kafka,21702,3,9,29,2.031,157,134,41309,0,101,94.95,1055,140,14,0
apache/kafka,21701,1,2,2,0.7732,39,5,1587,1,18,103.97,66,70,4,0
apache/kafka,21700,2,9,19,2.9655,193,178,51254,0,67,69.49,615,58,10,0
apache/kafka,21699,1,1,1,0.0,0,1,315,0,1,154.82,1,210,9,0
apache/kafka,21697,1,7,9,2.3474,38,38,34453,0,36,2.08,284,56,8,0
apache/kafka,21696,1,1,1,0.0,58,36,8825,0,33,0.32,161,60,12,0
apache/kafka,21695,1,1,1,0.0,27,21,8826,0,33,0.13,159,58,10,0
apache/kafka,21694,1,1,1,0.0,43,41,8824,0,33,0.22,158,56,8,0
apache/kafka,21693,2,3,3,1.1225,550,502,2023,0,29,42.2,81,66,23,0
apache/kafka,21692,3,7,10,2.5465,611,52,32004,0,74,48.56,574,18,5,0
apache/kafka,21691,1,1,1,0.0,10,10,26398,1,30,0.15,126,54,6,0
apache/kafka,21689,3,3,4,1.4992,653,455,574,0,25,39.2,40,135,10,0
apache/kafka,21688,1,2,2,0.684,20,2,1438,0,13,128.87,22,218,8,0
apache/kafka,21687,2,2,2,0.5917,7,7,5025,1,25,160.15,56,2,2,0
apache/kafka,21686,4,4,4,1.0301,799,721,10405,0,100,3.8,368,211,10,0
apache/kafka,21869,2,2,2,nan,177,2,0,0,0,0.0,0,0,0,0
apache/kafka,21870,1,2,2,nan,183,2,0,0,0,0.0,0,0,0,0
apache/kafka,21861,2,5,7,2.2327,88,62,21453,0,72,10.68,487,29,15,0
apache/kafka,21853,2,5,11,2.6648,130,36,12570,0,23,10.69,171,55,15,0
apache/kafka,21627,2,3,6,2.0037,480,12,53315,0,70,1.24,570,67,19,0
apache/kafka,21740,2,2,2,0.3108,177,2,1700,0,20,55.75,32,0,0,0
apache/kafka,21661,1,1,1,0.0,6,10,725,0,56,6.43,130,106,4,0
apache/kafka,21577,4,7,20,2.8694,203,197,24176,0,53,73.91,271,74,13,0
apache/kafka,21683,1,2,10,2.8587,416,392,4301,0,19,8.82,133,186,18,0
apache/kafka,20713,1,1,1,0.0,2,0,441,0,9,113.95,10,58,5,0
apache/kafka,21452,2,2,2,0.4395,11,11,560,1,54,18.65,151,66,9,0
apache/kafka,21580,1,12,73,5.0545,1686,1211,26471,0,38,308.71,311,45,16,0
apache/kafka,21038,1,5,29,4.299,493,130,17952,0,51,250.63,368,50,4,0
apache/kafka,21538,1,2,2,0.6811,188,17,2397,0,1,28.23,2,83,8,0
apache/kafka,21659,2,2,3,1.585,3,6,3810,0,18,122.1,29,17,6,0
apache/kafka,21453,3,6,9,2.5891,145,11,12721,0,49,109.11,218,2,0,0
apache/kafka,21495,1,3,12,3.0645,388,85,10888,0,38,104.65,257,73,7,0
apache/kafka,21639,1,2,10,2.4478,975,12,3647,0,14,6.22,45,22,13,0
apache/kafka,21481,6,9,9,2.9284,104,101,4676,0,42,89.75,132,27,14,0
apache/kafka,21576,1,3,16,3.2781,759,183,3956,0,17,287.33,65,138,12,0
apache/kafka,21619,1,2,2,0.6962,72,8,558,0,10,240.13,16,0,0,0
apache/kafka,21561,2,2,2,nan,11,11,0,1,0,0.0,0,0,0,0
apache/kafka,21483,5,10,26,3.271,3347,209,7002,0,104,204.55,422,0,0,0
apache/kafka,21600,1,7,19,3.3333,654,157,8481,0,31,255.96,103,49,9,0
apache/kafka,20893,1,1,1,0.0,1,3,1314,1,6,72.97,7,4,1,0
apache/kafka,21536,1,4,12,3.1832,113,24,4777,0,15,217.08,64,7,2,0
apache/kafka,21681,2,3,5,1.8845,72,2,1422,0,39,505.08,74,9,4,0
apache/kafka,21566,2,6,7,2.405,149,2,10796,0,53,8.84,164,10,5,0
apache/kafka,21648,1,1,1,0.0,17,7,519,0,3,624.29,4,0,0,0
apache/kafka,21549,3,3,3,1.5219,5,0,634,0,59,12.69,151,9,6,0
apache/kafka,21330,1,25,63,5.3937,256,143,11775,0,30,469.86,187,1,0,0
apache/kafka,21617,1,4,12,3.0976,236,4,6167,0,20,84.94,148,7,1,0
apache/kafka,21633,3,7,12,2.6817,752,95,35349,0,91,41.87,480,26,13,0
apache/kafka,21037,1,1,1,0.0,135,0,0,0,0,0.0,0,49,3,0
apache/kafka,21640,1,1,3,1.5682,111,0,0,0,0,0.0,0,63,0,0
apache/kafka,21578,1,2,14,3.19,502,78,7839,0,20,58.88,63,2,1,0
apache/kafka,21554,1,3,3,0.9196,978,1,984,0,10,2.08,15,12,4,0
apache/kafka,21601,5,9,17,2.7128,190,66,8830,0,87,261.07,309,0,0,0
apache/kafka,21684,1,5,13,2.5626,343,180,5532,0,22,50.43,137,177,12,0
apache/kafka,21670,1,3,8,2.7539,489,28,1317,0,8,10.37,15,48,9,0
apache/kafka,21506,1,2,2,0.0817,482,11,3235,0,13,18.04,40,9,5,0
apache/kafka,21626,1,2,12,2.7738,264,116,2408,0,11,71.58,63,2,1,0
apache/kafka,21372,2,3,4,1.9183,6,6,633,0,51,63.34,124,13,3,0
apache/kafka,21599,1,6,20,2.3705,993,50,7217,0,14,269.44,77,18,9,0
apache/kafka,21685,1,3,4,1.7925,6,6,1266,1,17,16.11,32,107,14,0
apache/kafka,21637,1,1,1,0.0,35,0,4134,0,76,5.01,228,9,2,0
apache/kafka,21642,2,2,2,0.0279,351,5,4565,0,77,14.35,244,108,15,0
apache/kafka,21522,6,8,11,2.2132,79,20,11827,0,80,86.5,381,72,11,0
apache/kafka,21652,1,12,26,3.7265,467,205,51703,0,42,146.51,597,52,5,0
apache/kafka,21666,1,5,12,2.9288,1627,117,2994,0,4,8.06,21,41,12,0
apache/kafka,21678,3,8,10,2.5499,390,61,36690,0,68,4.47,470,72,11,0
apache/kafka,21655,1,3,5,1.9363,43,18,10164,0,34,97.72,171,18,5,0
apache/kafka,21680,1,3,8,2.6315,973,0,685,0,4,6.99,4,46,8,0
apache/kafka,21649,1,3,3,1.25,117,79,1974,0,14,11.77,26,11,3,0
apache/kafka,21586,3,4,4,1.4505,50,2,1721,0,18,329.77,34,22,11,0
apache/kafka,21667,1,1,1,0.0,126,0,823,0,2,3.15,2,40,11,0
apache/kafka,19793,2,9,14,2.4367,308,225,37452,0,93,15.91,844,7,0,0
apache/kafka,21650,1,2,9,2.5982,1172,177,1524,0,13,96.66,28,40,11,0
apache/kafka,21643,1,2,7,1.7546,917,103,2249,0,8,12.4,23,38,9,0
apache/kafka,21663,1,2,2,0.7614,133,12,35101,0,36,0.01,281,53,5,0
