repo,pr_number,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
Aider-AI/aider,4092,1,1,1,0.0,23,0,1222,0,15,0.91,447,45,2,0
Aider-AI/aider,4096,1,1,1,0.0,10,10,1749,0,7,0.82,97,45,2,0
Aider-AI/aider,4008,1,1,1,0.0,1,1,1665,1,20,1.87,466,45,2,0
Aider-AI/aider,3993,1,1,1,0.0,14,14,906,0,16,2.73,212,45,2,0
Aider-AI/aider,3823,6,7,10,1.5807,56,8,1114,0,9,145.24,185,45,2,0
Aider-AI/aider,3983,1,1,1,0.0,27,1,188,0,1,0.26,3,45,2,0
Aider-AI/aider,3982,1,1,2,1.0,2,2,1905,0,9,0.29,133,45,2,0
Aider-AI/aider,3564,1,1,1,0.0,49,0,1144,0,14,0.09,419,45,2,0
Aider-AI/aider,3679,2,4,5,1.9,332,2,490,0,4,40.72,92,45,2,0
Aider-AI/aider,3381,1,1,2,0.7642,14,4,819,0,4,127.57,98,45,2,0
Aider-AI/aider,3806,2,2,3,0.7176,136,4,2502,0,27,31.72,664,45,2,0
Aider-AI/aider,3869,4,4,5,2.0597,24,8,1327,1,12,42.51,354,45,2,0
Aider-AI/aider,3931,1,1,1,0.0,2,2,118,0,2,45.58,8,45,2,0
Aider-AI/aider,3930,1,1,1,0.0,5,1,158,0,2,126.12,52,45,2,0
Aider-AI/aider,3898,1,1,1,0.0,1,1,1174,1,15,27.68,363,45,2,0
Aider-AI/aider,3828,2,2,2,0.379,67,1,1221,1,6,72.84,108,45,2,0
Aider-AI/aider,3831,1,1,1,0.0,1,1,22,0,4,127.04,11,45,2,0
Aider-AI/aider,3776,1,1,1,0.0,0,1,63,0,4,5.62,15,45,2,0
Aider-AI/aider,3736,1,1,2,0.9183,22,5,1465,0,6,0.98,76,45,2,0
Aider-AI/aider,3735,1,1,1,0.0,40,4,492,0,6,0.2,31,45,2,0
Aider-AI/aider,3692,1,1,1,0.0,0,5,433,0,1,0.9,33,45,3,0
Aider-AI/aider,3698,1,1,1,0.0,1,0,145,0,3,17.77,15,45,3,0
BerriAI/litellm,24756,1,1,1,0.0,1,2,1439,1,6,0.12,27,27,27,0
BerriAI/litellm,24755,1,33,92,5.1874,1854,2963,55553,0,63,122.5,1379,27,27,0
BerriAI/litellm,24754,1,1,1,0.0,93,718,4404,0,17,2.06,757,23,23,0
BerriAI/litellm,24750,2,2,2,0.3912,26,26,14073,0,87,87.52,2494,20,20,0
BerriAI/litellm,24747,1,2,3,1.1115,146,71,802,0,1,7.03,3,16,16,0
BerriAI/litellm,24746,2,2,2,0.7982,117,7,13740,0,25,9.04,397,18,18,0
BerriAI/litellm,24745,2,2,2,0.1936,35,32,14198,1,89,6.07,2515,17,17,0
BerriAI/litellm,24743,2,2,2,0.7545,355,0,18463,1,86,0.85,2584,10,10,0
BerriAI/litellm,24742,1,1,5,1.6709,277,1,95,0,1,0.2,2,22,22,0
BerriAI/litellm,24741,3,4,4,1.4651,105,7,1778,1,38,168.78,271,18,18,0
BerriAI/litellm,24740,1,1,11,3.1555,418,0,0,0,0,0.0,0,16,16,0
BerriAI/litellm,24718,3,8,15,3.032,640,150,23420,0,79,31.93,1498,7,7,0
BerriAI/litellm,24717,2,2,2,0.5108,132,0,3339,1,16,12.14,99,7,7,0
BerriAI/litellm,24711,2,3,6,2.1374,249,140,945,1,10,65.05,39,7,7,0
BerriAI/litellm,24708,1,3,3,1.585,3,0,7697,1,60,9.18,1111,5,5,0
BerriAI/litellm,24706,2,3,3,1.5726,10,1,3999,1,18,21.56,120,5,5,0
BerriAI/litellm,24705,5,7,11,2.6145,180,27,20905,0,115,8.42,3439,13,13,0
BerriAI/litellm,24701,2,2,2,0.9496,246,9,9002,1,23,2.88,209,5,5,0
BerriAI/litellm,24697,1,2,2,0.6666,11,12,77,0,5,8.41,10,9,9,0
BerriAI/litellm,24696,1,1,2,1.0,6,0,265,1,4,0.63,22,9,9,0
BerriAI/litellm,24692,1,2,4,0.0,178,0,0,0,0,0.0,0,6,6,0
BerriAI/litellm,24691,2,4,4,1.7466,384,1,5853,0,25,10.7,258,7,7,0
BerriAI/litellm,24690,3,6,6,1.7939,474,13,12920,0,115,7.88,1035,7,7,0
BerriAI/litellm,24689,3,3,3,1.5822,71,199,75252,1,277,7.25,2698,7,7,0
BerriAI/litellm,24688,3,11,20,3.5245,2062,189,45759,1,326,25.41,7096,8,8,0
BerriAI/litellm,24687,2,5,5,1.7385,331,29,3668,1,24,144.27,232,7,7,0
BerriAI/litellm,24682,2,6,7,2.4775,618,40,26322,1,101,7.86,3109,13,13,0
BerriAI/litellm,24665,3,3,3,1.3734,147,0,75025,0,276,105.46,2680,7,7,0
BerriAI/litellm,24663,2,4,23,3.8811,118,17,2230,0,32,31.31,174,5,5,0
BerriAI/litellm,24662,2,2,2,0.9938,98,32,687,0,6,34.01,16,7,7,0
BerriAI/litellm,24661,2,2,2,0.5108,88,0,3796,1,30,21.15,243,7,7,0
BerriAI/litellm,24654,2,2,2,0.9995,136,143,4547,0,16,7.37,756,6,6,0
BerriAI/litellm,24649,1,1,1,0.0,1,0,475,0,51,0.8,394,1,1,0
BerriAI/litellm,24633,3,3,3,nan,71,199,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24632,1,1,1,nan,11,0,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24624,2,38,38,1.1752,478,229,22914,1,93,6.23,4031,7,7,0
BerriAI/litellm,24611,3,4,5,nan,453,23,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24610,4,6,6,1.9776,145,0,82813,0,360,4.47,3713,7,7,0
BerriAI/litellm,24607,1,1,19,3.3763,212,547,1370,0,23,150.59,223,5,5,0
BerriAI/litellm,24603,2,2,2,0.999,21,6,1048,1,40,20.38,116,7,7,0
BerriAI/litellm,24594,1,1,8,2.7687,36,28,464,0,15,84.92,29,3,3,0
BerriAI/litellm,24587,3,6,19,4.2479,0,19,4301,0,86,317.1,604,0,0,0
BerriAI/litellm,24584,2,2,2,0.9183,18,36,36,0,1,34.69,1,0,0,0
BerriAI/litellm,24541,1,1,8,2.4347,0,1026,1025,0,15,192.37,150,0,0,0
BerriAI/litellm,24540,1,1,1,0.0,9,16,165,0,2,0.03,2,0,0,0
BerriAI/litellm,24537,1,2,2,0.0,156,0,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24525,1,1,1,0.0,6,6,262,1,9,4.95,36,0,0,0
BerriAI/litellm,24499,1,1,1,nan,15,2,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24495,1,3,3,nan,34,32,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24490,4,9,9,2.5368,836,28,9247,0,24,53.27,219,0,0,0
BerriAI/litellm,24486,1,1,1,0.0,34,0,144,0,3,28.65,10,25,24,0
BerriAI/litellm,24485,1,1,1,0.0,5,3,109,0,2,170.19,3,24,23,0
BerriAI/litellm,24480,1,1,1,nan,77,61,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24475,2,2,2,0.7467,22,25,8994,1,23,3.66,206,24,23,0
BerriAI/litellm,24472,1,1,5,nan,1253,612,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24471,1,1,1,nan,44,41,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24470,1,2,5,nan,558,0,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24468,1,1,1,0.0,25,2,301,0,1,62.21,2,5,5,0
BerriAI/litellm,24460,1,1,3,1.5,4,0,150,0,5,148.38,9,8076,105,0
BerriAI/litellm,24449,2,3,3,1.2746,413,3,4780,0,22,10.93,200,8,8,0
BerriAI/litellm,24434,2,2,2,0.2193,114,0,3214,0,18,12.16,150,8074,103,0
BerriAI/litellm,24432,2,9,11,2.19,403,212,29200,0,160,47.32,3287,8076,105,0
BerriAI/litellm,24430,2,2,2,nan,42,0,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24426,2,2,3,nan,218,105,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24423,1,1,1,nan,81,0,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24422,1,1,1,nan,109,104,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24420,1,1,1,nan,28,1,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24417,2,4,5,nan,672,367,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24415,2,3,3,nan,40,2,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24413,1,1,1,0.0,1,1,1049,0,36,2.31,263,8076,105,0
BerriAI/litellm,24410,2,2,2,nan,94,0,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24373,2,2,2,nan,11,0,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24372,4,6,7,nan,871,179,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24371,2,2,2,nan,163,2,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24370,2,2,2,nan,63,10,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24368,2,2,2,nan,167,0,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24363,2,2,2,nan,63,4,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24355,2,2,2,nan,167,12,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24354,2,3,4,nan,173,15,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24342,2,5,100,6.4292,3063,3150,733,1,8,3.14,533,1453,1074,0
BerriAI/litellm,24341,3,4,4,nan,173,24,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24338,1,1,1,nan,14,0,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24337,2,2,4,nan,317,43,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24335,6,22,31,nan,2735,260,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24334,1,3,100,7.1334,2808,2916,712,0,4,9.91,423,1443,1064,0
BerriAI/litellm,24323,4,13,18,2.7734,1450,24,26036,0,259,25.89,5206,1442,1063,0
BerriAI/litellm,24321,3,5,6,nan,1817,407,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24318,1,1,1,0.0,1,1,335,0,3,1.57,8,24,23,0
BerriAI/litellm,24315,1,1,1,0.0,18,4,188,0,5,108.74,15,24,23,0
BerriAI/litellm,24312,1,1,1,nan,1,1,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24305,2,2,2,0.7409,61,1,657,1,12,4.86,53,24,23,0
BerriAI/litellm,24303,4,18,21,3.3638,1245,110,13330,0,107,21.45,1026,13792,587,0
BerriAI/litellm,24302,2,2,2,nan,262,88,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24299,3,7,7,nan,731,39,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24297,3,4,4,0.9427,6,57,76724,1,282,0.86,2700,1284,958,0
BerriAI/litellm,24289,2,2,2,nan,18,2,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24288,2,2,2,nan,178,4,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24286,1,1,1,nan,4,4,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24282,2,2,2,nan,24,5,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24274,1,4,8,nan,352,36,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24897,2,4,5,nan,174,5,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24964,2,6,6,nan,374,69,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24963,2,22,25,nan,426,241,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24918,3,5,6,nan,159,39,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24912,2,4,6,nan,240,89,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24903,3,3,3,nan,175,16,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24899,4,9,12,nan,804,417,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24853,2,2,2,nan,171,64,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24783,3,4,4,nan,171,1,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24778,2,2,2,nan,117,1,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24773,2,3,3,nan,68,4,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24625,3,5,6,nan,351,40,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24572,2,4,8,nan,321,170,0,1,0,0.0,0,0,0,0
BerriAI/litellm,23871,1,1,1,nan,152,0,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24911,2,2,3,nan,95,0,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24922,2,2,2,nan,62,0,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24925,2,2,2,nan,80,0,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24926,2,5,5,nan,131,2,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24927,4,8,9,nan,625,0,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24943,2,3,4,nan,185,63,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24947,4,28,54,4.0728,396,372,47871,1,132,68.35,1101,2,2,0
BerriAI/litellm,24949,2,4,4,1.1694,156,6,17425,1,118,3.63,1712,57,57,0
BerriAI/litellm,24869,4,6,8,nan,1229,8,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24906,2,2,2,nan,73,1,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24905,6,9,20,1.3953,1178,1139,13691,0,102,66.02,3610,58,58,0
BerriAI/litellm,24855,5,10,15,nan,906,222,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24866,1,1,1,nan,51,37,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24850,2,3,3,nan,179,25,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24931,2,12,16,2.1725,448,382,13215,1,54,87.0,385,4,4,0
BerriAI/litellm,24932,1,1,1,0.0,1,1,13914,1,90,0.71,2497,1,1,0
BerriAI/litellm,24804,2,2,4,0.6653,350,30,8428,0,72,133.3,2145,47,47,0
BerriAI/litellm,11890,1,5,6,nan,206,3,0,0,0,0.0,0,0,0,0
BerriAI/litellm,18763,5,30,41,3.6771,2627,415,63560,0,356,10.44,9327,419,371,0
BerriAI/litellm,23466,2,3,3,nan,247,48,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24592,2,3,4,1.1154,206,168,10982,1,68,5.31,924,55,55,0
BerriAI/litellm,20131,1,1,1,0.0,3,1,120,0,1,1.28,1,3,3,0
BerriAI/litellm,24880,1,7,10,2.8839,17,8,9444,1,25,23.03,350,43,43,0
BerriAI/litellm,24751,4,8,9,2.7341,678,135,33517,0,98,27.97,3020,20,20,0
BerriAI/litellm,24884,6,12,13,nan,166,78,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24881,1,1,1,0.0,35,2,60,0,1,0.11,1,43,43,0
BerriAI/litellm,24078,1,2,2,0.995,18,6,1203,1,14,3.89,126,3,3,0
BerriAI/litellm,24882,3,4,5,1.1686,664,243,6805,0,122,7.54,1008,3,3,0
BerriAI/litellm,24879,2,4,8,nan,1238,90,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24874,2,2,2,nan,339,243,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24875,1,4,5,nan,147,158,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24951,7,10,13,2.8197,158,296,41329,1,37,66.59,1160,59,59,0
BerriAI/litellm,24989,3,4,6,nan,389,26,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24877,2,2,2,0.3373,64,0,0,0,0,0.0,0,3,3,0
BerriAI/litellm,24838,9,11,21,3.7638,117,132,1157,0,33,135.72,278,2,2,0
BerriAI/litellm,24871,1,1,1,0.0,16,18,80,0,6,0.07,8,0,0,0
BerriAI/litellm,25037,2,2,2,0.9612,8,5,8552,1,64,1.14,366,64,64,0
BerriAI/litellm,25036,3,8,10,2.6908,829,87,15158,0,83,9.61,1409,62,62,0
BerriAI/litellm,25034,2,2,3,1.5,4,4,328,0,79,1.67,2336,0,0,0
BerriAI/litellm,25022,3,7,9,2.209,152,52,88490,1,319,12.15,3864,2,2,0
BerriAI/litellm,25026,1,2,2,0.7219,7,3,391,0,11,1.03,61,55,55,0
BerriAI/litellm,24996,2,2,2,nan,201,14,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24995,2,2,2,nan,75,0,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24175,2,2,2,nan,165,48,0,1,0,0.0,0,0,0,0
BerriAI/litellm,25023,3,3,3,1.1902,2,61,200,0,4,132.57,47,60,60,0
BerriAI/litellm,25021,2,6,6,1.4875,44,9,1336,0,7,82.46,53,53,53,0
BerriAI/litellm,20143,1,1,1,0.0,2,1,1660,0,8,11.87,24,8,8,0
BerriAI/litellm,25052,3,6,6,nan,31,11,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24748,1,1,1,0.0,7,22,37749,1,277,0.02,1485,89,31,0
BerriAI/litellm,24660,2,2,2,nan,138,8,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24703,2,2,2,nan,50,2,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24440,2,5,9,nan,98,1,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24447,2,2,2,nan,72,0,0,0,0,0.0,0,0,0,0
BerriAI/litellm,25054,1,1,1,0.0,2,2,211,0,60,0.23,1819,65,65,0
BerriAI/litellm,24700,2,2,2,nan,95,0,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24693,2,4,4,1.4179,179,9,6178,1,35,26.41,189,58,58,0
BerriAI/litellm,24698,2,3,3,nan,55,0,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24645,2,2,2,1.0,448,24,75050,0,280,0.23,2711,13,2,0
BerriAI/litellm,24588,3,3,3,nan,77,0,0,0,0,0.0,0,0,0,0
BerriAI/litellm,25042,1,1,1,nan,5,0,0,0,0,0.0,0,0,0,0
BerriAI/litellm,25050,1,3,3,1.1658,291,25,2646,0,22,15.25,113,4,4,0
BerriAI/litellm,24969,1,1,1,0.0,5,5,5413,1,26,5.18,299,64,64,0
BerriAI/litellm,25047,1,3,3,nan,291,25,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24868,1,1,1,0.0,0,3,83,0,5,0.0,6,3,3,0
BerriAI/litellm,24188,6,40,62,4.683,4846,1209,140400,0,499,20.28,11985,1271,945,0
BerriAI/litellm,24867,1,1,1,0.0,39,5,49,1,4,186.77,5,2,2,0
BerriAI/litellm,20150,2,2,3,1.3028,38,11,613,0,3,0.46,11,9,9,0
BerriAI/litellm,24532,1,11,15,1.7901,306,124,41389,1,168,2.75,4226,47,47,0
BerriAI/litellm,24081,2,16,22,3.5947,2515,737,48115,0,152,19.2,3089,8067,98,0
BerriAI/litellm,21462,6,22,30,3.5653,1614,186,32106,0,111,5.95,3693,8022,132,0
BerriAI/litellm,24839,1,2,2,0.0,55,0,0,0,0,0.0,0,50,50,0
BerriAI/litellm,24840,1,1,2,0.9852,7,7,8222,0,71,3.22,2118,1,1,0
BerriAI/litellm,24837,1,2,2,0.19,103,0,1734,0,7,10.89,41,1,1,0
BerriAI/litellm,24829,5,6,6,2.585,6,6,343,0,18,19.9,159,1,1,0
BerriAI/litellm,24828,2,2,2,0.9183,3,3,112,0,47,3.13,512,47,47,0
BerriAI/litellm,24826,1,1,1,0.0,8,6,5758,1,49,7.38,503,1,1,0
BerriAI/litellm,24827,1,1,1,0.0,21,3,3779,0,17,2.02,758,46,46,0
BerriAI/litellm,24823,2,8,10,2.661,205,22,40668,1,295,6.13,6265,46,46,0
BerriAI/litellm,24824,1,1,2,0.8905,10,16,333,1,3,1.99,20,43,43,0
BerriAI/litellm,24822,1,2,2,0.9932,242,159,611,0,7,9.47,11,1,1,0
BerriAI/litellm,24753,3,3,5,1.6017,180,8,17974,1,96,10.17,2652,39,39,0
BerriAI/litellm,24445,2,3,3,0.5018,104,0,4973,1,18,10.93,135,39,39,0
BerriAI/litellm,24813,2,14,15,nan,171,50,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24820,1,1,1,0.0,4,4,861,1,12,1.85,20,33,33,0
BerriAI/litellm,24814,1,1,1,0.0,10,0,261,1,3,75.97,7,32,32,0
BerriAI/litellm,24812,1,1,1,0.0,0,0,0,1,0,0.0,0,32,32,0
BerriAI/litellm,24817,1,1,1,0.0,3,3,1589,1,12,14.84,72,32,32,0
BerriAI/litellm,24810,4,7,9,nan,394,4,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24809,2,2,2,nan,27,0,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24567,2,2,2,nan,42,0,0,1,0,0.0,0,0,0,0
BerriAI/litellm,24808,4,6,11,nan,1415,8,0,0,0,0.0,0,0,0,0
BerriAI/litellm,24803,2,4,4,1.0219,17,3,4904,1,51,16.02,388,29,29,0
BerriAI/litellm,24802,1,2,2,0.8792,143,95,1150,1,10,7.17,25,29,29,0
BerriAI/litellm,24805,1,1,1,0.0,108,15,4259,0,8,1.63,136,29,29,0
BerriAI/litellm,24792,1,1,1,0.0,47,0,0,0,0,0.0,0,31,31,0
BerriAI/litellm,24800,3,4,4,1.4577,22,18,926,0,5,12.61,16,31,31,0
BerriAI/litellm,16733,4,6,6,1.734,262,1,6985,0,50,50.46,504,108,108,0
BerriAI/litellm,23794,3,6,7,1.5006,748,1137,97930,0,434,3.91,6143,19,19,0
BerriAI/litellm,24222,1,1,1,0.0,205,1,584,0,5,24.7,7,8068,97,0
BerriAI/litellm,21718,5,19,27,3.7698,205,148,109645,1,333,27.07,3754,963,843,0
BerriAI/litellm,19703,1,31,100,7.0247,237,125,0,0,4,4.66,341,684,682,0
BerriAI/litellm,19282,1,1,1,0.0,1,1,201,1,1,0.54,4,602,600,0
BerriAI/litellm,23040,1,5,100,6.0276,1356,1350,906,0,4,1.72,625,1125,878,0
BerriAI/litellm,21765,1,7,100,5.8006,2458,2489,1927,0,4,2.35,676,975,853,0
BerriAI/litellm,20648,1,3,100,7.1616,8333,587,8,0,3,1.75,336,799,758,0
BerriAI/litellm,20154,1,9,100,7.3,208,212,4,0,4,3.1,334,736,718,0
BerriAI/litellm,19976,2,20,100,7.1076,249,134,108,0,23,3.69,404,720,709,0
BerriAI/litellm,23465,1,3,100,6.1236,4058,4022,2921,0,4,6.56,415,1194,909,0
BerriAI/litellm,23045,1,9,100,8.1234,454,452,524,0,4,0.36,1061,1126,879,0
